stratum,repo,prA,prB,label,conflict_has_content,conflict_is_content_only,retrieved_at_utc,oid_scope,git_version,fetch_parameters,diff_parameters,api_headA_oid,api_headB_oid,headA_oid,headB_oid,baseA_oid,baseB_oid,merge_base_oid,filesA,hunksA,filesB,hunksB,status
cross,reeze/php-leveldb,52,54,CLEAN,false,false,2026-09-16T23:32:04.404282+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,2,2,1,8,OK
same,ngo275/app-agent,5,6,CLEAN,false,false,2026-09-16T23:51:40.392564+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,6d215fcf36135d2a0ff220b9f528d07919b35816,c17318d20f39cbf48d1836bb91b3ee89421e8546,6d215fcf36135d2a0ff220b9f528d07919b35816,c17318d20f39cbf48d1836bb91b3ee89421e8546,6fb77ad1107558e3bbb4caf880741c2feb282878,6fb77ad1107558e3bbb4caf880741c2feb282878,6fb77ad1107558e3bbb4caf880741c2feb282878,2,9,4,4,OK
same,carverauto/serviceradar,954,955,CLEAN,false,false,2026-09-16T23:51:45.441174+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,31cee130cf34a89699396ffeff7fe2b760a20587,2d89ddb962a20002c45d4f366644bd824c1dfa3f,31cee130cf34a89699396ffeff7fe2b760a20587,2d89ddb962a20002c45d4f366644bd824c1dfa3f,b841f766704fe435ddf67b7c92673396d14d00f8,ba38066b973bc03ad5f48f5fe07809664342d1c9,ba38066b973bc03ad5f48f5fe07809664342d1c9,7,22,15,40,OK
same,antiwork/iffy,14,15,UNAVAIL_fetch,false,false,2026-09-16T23:51:48.497488+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_fetch
same,haydenbleasel/eververse,32,33,CLEAN,false,false,2026-09-16T23:51:48.498208+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,e4bbd756039880d37e80b0b8c7e4cd1878c3f85e,239861b80fae8f02ccab4bbc33e1a589db4f3fd6,e4bbd756039880d37e80b0b8c7e4cd1878c3f85e,239861b80fae8f02ccab4bbc33e1a589db4f3fd6,c00428412b79c4e7b7bb820b86696533746d7925,c00428412b79c4e7b7bb820b86696533746d7925,c00428412b79c4e7b7bb820b86696533746d7925,2,3,6,12,OK
same,metacraft-labs/codetracer,140,147,CLEAN,false,false,2026-09-16T23:51:52.037147+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,4e506e9366fde741b681e24a4fb4ed67a61e0532,518d9b7ad8437b42c813dbdaaf788ea0f3bb7683,4e506e9366fde741b681e24a4fb4ed67a61e0532,518d9b7ad8437b42c813dbdaaf788ea0f3bb7683,65dd13a99be2a2dbf1370a4986ad8d018548ad82,04513eff59f0bc075dc9eabd7e63ae6077c9b120,c79cd4ff750fbe021b50ffaca14db9661b46debd,6,7,6,18,OK
same,groupultra/telegram-search,245,246,CONFLICT,true,true,2026-09-16T23:51:56.571050+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,278605b82eaf8f6a13983815050f226a6d5fca53,8a17b6f3553861268360cc96f068edc5471b8fda,278605b82eaf8f6a13983815050f226a6d5fca53,8a17b6f3553861268360cc96f068edc5471b8fda,36101eefa4db20a1211ec3ce7dd37ad3d31bf32e,d4b7956e2782edc189a3ec40ff9c233cfed14c3c,36101eefa4db20a1211ec3ce7dd37ad3d31bf32e,22,106,32,141,OK
same,jabrena/cursor-rules-java,113,114,CLEAN,false,false,2026-09-16T23:51:59.394199+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9997ea816cce31c261cfbde96f0a9a7bf92d657b,c8a1ecf09968797758edd0437466a8978643f704,9997ea816cce31c261cfbde96f0a9a7bf92d657b,c8a1ecf09968797758edd0437466a8978643f704,9acfb0524844f4692d0958b113b97add2b5dbf1a,9acfb0524844f4692d0958b113b97add2b5dbf1a,9acfb0524844f4692d0958b113b97add2b5dbf1a,7,7,1,1,OK
same,laude-institute/terminal-bench,429,432,CLEAN,false,false,2026-09-16T23:52:02.496100+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,44ae3e84b7737c3b63590035d0ef3b660ae2f527,be01b0efa7e0421addae26cedbcf40ce68e29722,44ae3e84b7737c3b63590035d0ef3b660ae2f527,be01b0efa7e0421addae26cedbcf40ce68e29722,ada99ca331dc93c08fde181484361df1e1a12f68,0443683464789c2dca29e2b83b1cfbdb7f740c75,ada99ca331dc93c08fde181484361df1e1a12f68,2,5,20,191,OK
same,jina-ai/deepsearch-ui,18,21,CONFLICT,true,true,2026-09-16T23:52:13.537380+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,e2a1107eefd36b676dc453747d05b5381dd0385b,2d6c0a38e53f81137887366d58f030a4935672e5,e2a1107eefd36b676dc453747d05b5381dd0385b,2d6c0a38e53f81137887366d58f030a4935672e5,f2fd675ad94c9d4168493a5b2df407644c84dcd7,12f951910c07d5654c2d0ba68a204283ead74aff,f2fd675ad94c9d4168493a5b2df407644c84dcd7,3,10,6,161,OK
same,microsoft/typescript-go,1086,1093,CONFLICT,false,false,2026-09-16T23:52:16.517836+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5aabfa190591971598854d10aa17f8fd9154983c,c999582f06f80b96971c8d75b360ef1490ea6edb,5aabfa190591971598854d10aa17f8fd9154983c,c999582f06f80b96971c8d75b360ef1490ea6edb,89750840c98d458dd19666e901fcf58ffc6d851a,cc2af8f9535079a43558349401ed37a8dadc5139,4fb79221570340568927d61ec526110d9f29c6ba,9075,26666,70,114,OK
same,dvcrn/mcp-server-siri-shortcuts,6,8,CLEAN,false,false,2026-09-16T23:52:34.088141+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,00bf3838a4f622bee79ee50c445e755c05b4e4bf,5a67bddfc53c0507d640259128779fa2aeb7b5f5,00bf3838a4f622bee79ee50c445e755c05b4e4bf,5a67bddfc53c0507d640259128779fa2aeb7b5f5,783258e41178537e13a80bfeb96a86098b7973ec,1ecdb829fbf697a0fa51b696eaa4c6e597882e82,00bf3838a4f622bee79ee50c445e755c05b4e4bf,0,0,5,11,OK
same,rcourtman/Pulse,191,192,CLEAN,false,false,2026-09-16T23:52:36.867268+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,59c07d8f38e36c663124d0a3d0fe63441fa0a1ec,e629093fa6a157505995e6ee5d9257964e8e0996,59c07d8f38e36c663124d0a3d0fe63441fa0a1ec,e629093fa6a157505995e6ee5d9257964e8e0996,39e9e024d5e728227b19fd82b5665d5de29e9f69,39e9e024d5e728227b19fd82b5665d5de29e9f69,39e9e024d5e728227b19fd82b5665d5de29e9f69,2,6,7,14,OK
same,Wan-Video/Wan2.1,108,126,CONFLICT,true,true,2026-09-16T23:52:40.239972+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7b58015ee86124075f15cbd099dc50e862ad4f1f,fea47e70f760a71c6081d0702fe55175ae33f767,7b58015ee86124075f15cbd099dc50e862ad4f1f,fea47e70f760a71c6081d0702fe55175ae33f767,a326079926a4a347ecda8863dc40ba2d7680a294,a326079926a4a347ecda8863dc40ba2d7680a294,a326079926a4a347ecda8863dc40ba2d7680a294,1,2,1,2,OK
same,luohy15/y-gui,3,4,CONFLICT,true,true,2026-09-16T23:52:44.108228+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,3f672202572ab38ba8447905a42d686376e594fa,75b2faea7f55aa32efd24f4e24ad9ef9104e1cb3,3f672202572ab38ba8447905a42d686376e594fa,75b2faea7f55aa32efd24f4e24ad9ef9104e1cb3,945f9ecc1a593548564e16b62c9a957bf3bf7a3b,945f9ecc1a593548564e16b62c9a957bf3bf7a3b,945f9ecc1a593548564e16b62c9a957bf3bf7a3b,4,16,11,64,OK
same,Mail-0/Zero,1630,1665,CONFLICT,true,true,2026-09-16T23:52:46.928797+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,c2ae6cb0a4b6122b4018dbee3654c3a0fc949595,d750b9906fe960e0654a2646ec90e3d47916b71e,c2ae6cb0a4b6122b4018dbee3654c3a0fc949595,d750b9906fe960e0654a2646ec90e3d47916b71e,8845ee728078f8a3757689690c7c671cade9621a,d18de7894c0c74b2e8e4643e556be82032adcafd,f60b0fcba00ba8072476ad25fd8d6d2054b59961,5,23,24,164,OK
same,block/goose,2620,2621,CONFLICT,true,true,2026-09-16T23:52:56.941005+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,51cd9e265a68f7b425a43bd66180cbe188914a29,36f695a977006d8cf3aaa3fa24aed828597585cf,51cd9e265a68f7b425a43bd66180cbe188914a29,36f695a977006d8cf3aaa3fa24aed828597585cf,8fade6b320f0787131aea2946cd3af54700d4984,c8e3f6ac69607782c6c86871076b688ffb62380b,d8d9b9f1bd722b760eacb4c11e1518fca7b889bc,2,7,128,765,OK
same,harrisonwang/docxy,1,2,CLEAN,false,false,2026-09-16T23:54:13.577714+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,ad9b8f4d0e1601e01d1caa1083772ead95d2ff0b,a9c815da45d8c4f8d576d124398db7c0aec4295a,ad9b8f4d0e1601e01d1caa1083772ead95d2ff0b,a9c815da45d8c4f8d576d124398db7c0aec4295a,c42f2cfd2d3305a32e0780fd05751f5101a4c172,c42f2cfd2d3305a32e0780fd05751f5101a4c172,ad9b8f4d0e1601e01d1caa1083772ead95d2ff0b,0,0,3,5,OK
same,mcpgod/cli,7,8,CLEAN,false,false,2026-09-16T23:54:16.594828+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,05db5d0b38d5e3dacc0838596e8d4719cfd48f3a,7eb291d86c16a9afe7ce53328a6f6e6ccfdc09c0,05db5d0b38d5e3dacc0838596e8d4719cfd48f3a,7eb291d86c16a9afe7ce53328a6f6e6ccfdc09c0,379fbfce4c0c8e8b360c28065e4d6c292b2c67dd,379fbfce4c0c8e8b360c28065e4d6c292b2c67dd,379fbfce4c0c8e8b360c28065e4d6c292b2c67dd,2,3,12,98,OK
same,lynx-family/lynx-stack,1183,1197,CLEAN,false,false,2026-09-16T23:54:18.934289+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,d969954568ed98d3ebdbc5f2c3d8729a9055f506,17d9a4a8ad7d256244585b6acc265baee50871e1,d969954568ed98d3ebdbc5f2c3d8729a9055f506,17d9a4a8ad7d256244585b6acc265baee50871e1,a7e8b5bbbab0490e7cf6f47581130e7b32739abb,16f402f557ba12ec34a35a1b9b00115bf576c20f,a7e8b5bbbab0490e7cf6f47581130e7b32739abb,2,3,254,1086,OK
same,leonardsellem/n8n-mcp-server,25,26,CLEAN,false,false,2026-09-16T23:54:23.051563+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,4e7b3807883bcaf79b71202116dadd5ee2e45924,5cd56455445f004827fbcd23eb1ba5485c4742e3,4e7b3807883bcaf79b71202116dadd5ee2e45924,5cd56455445f004827fbcd23eb1ba5485c4742e3,b04464e9f549d3657552ec53b84a264b3726b2d4,b04464e9f549d3657552ec53b84a264b3726b2d4,b04464e9f549d3657552ec53b84a264b3726b2d4,5,9,1,1,OK
same,openai/openai-agents-python,736,737,CLEAN,false,false,2026-09-16T23:54:26.015490+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,dc0335d79825e55eb3b75ec9bfa316010f4e944b,b3cd7263509ca9068d9fd7fb93269e9ccb642b4d,dc0335d79825e55eb3b75ec9bfa316010f4e944b,b3cd7263509ca9068d9fd7fb93269e9ccb642b4d,1364f4408e8e0d8bec1d6ac8337f68b3b888a4a7,1364f4408e8e0d8bec1d6ac8337f68b3b888a4a7,466b44df180718a5d53c45293db2f57b6e719f95,22,90,2,11,OK
same,openops-cloud/openops,666,668,CLEAN,false,false,2026-09-16T23:54:28.735658+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9ff85434343647ea77b732d56f4ecf0ac073d860,959346aea11a7b8a3aa5f1c053f9fc122c06fbb6,9ff85434343647ea77b732d56f4ecf0ac073d860,959346aea11a7b8a3aa5f1c053f9fc122c06fbb6,7b3d2758ee32f03b3c72ab023d890c449dc42f8c,26d57cebd2e1723696917bd2d6c8e82c9bb19b0c,260948c1279de244258ff9570a0bf0e307413b57,7,26,10,21,OK
same,Automattic/wp-feature-api,53,54,CLEAN,false,false,2026-09-16T23:54:32.903379+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,86b773f7066853249114461de8c0cefeac0bb7f7,6fa5c20f2c513e146b6e78dad900e40053a0d40b,86b773f7066853249114461de8c0cefeac0bb7f7,6fa5c20f2c513e146b6e78dad900e40053a0d40b,b3158d6bbe2f45833c7454ca9147d369ff3fec6b,b3158d6bbe2f45833c7454ca9147d369ff3fec6b,b3158d6bbe2f45833c7454ca9147d369ff3fec6b,1,1,1,2,OK
same,Azure-Samples/azure-ai-travel-agents,75,77,CLEAN,false,false,2026-09-16T23:54:35.445517+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,03bfb82064dc22de61e7fce9e257d7bea6568d16,e7d75d9d643df7e403144b7bbcf04096e6b6e81c,03bfb82064dc22de61e7fce9e257d7bea6568d16,e7d75d9d643df7e403144b7bbcf04096e6b6e81c,f5d658e365b353281a95c7872eb47ffd3d90eac9,5c33cee8e290b8625e72695c0ef4ca3100256e00,9f6919e0cffaa9bfecf4d1eaa8a4228e8818fcc2,5,6,23,25,OK
same,PV-Bhat/vibe-check-mcp-server,8,9,CONFLICT,false,false,2026-09-16T23:54:38.968929+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7e429e5d5322725df20ece5520dfbc9df97c8930,9065d249af5ce85e023ae060a4d62814b580ad4c,7e429e5d5322725df20ece5520dfbc9df97c8930,9065d249af5ce85e023ae060a4d62814b580ad4c,00ae50cbab7b887abe13e17ff5e601d1ccf5ac0d,00ae50cbab7b887abe13e17ff5e601d1ccf5ac0d,00ae50cbab7b887abe13e17ff5e601d1ccf5ac0d,1,1,15,129,OK
same,badtuxx/girus-cli,96,97,CLEAN,false,false,2026-09-16T23:54:41.336843+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9f1c38c11be79215b27d1469051a095287d33ea6,b4912815d7b0ff5e3f660492c63da0f1ded69c73,9f1c38c11be79215b27d1469051a095287d33ea6,b4912815d7b0ff5e3f660492c63da0f1ded69c73,dc168c62aa20dd732fb9079ac4bdc9e4d662a689,dc168c62aa20dd732fb9079ac4bdc9e4d662a689,dc168c62aa20dd732fb9079ac4bdc9e4d662a689,1,4,1,1,OK
same,Osly-AI/PocketManus,2,3,CLEAN,false,false,2026-09-16T23:54:43.931552+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,caffdb12cdf326447ec95173e05b66a594a56156,7927e1d575071c90213ffb739def7d47102be29d,caffdb12cdf326447ec95173e05b66a594a56156,7927e1d575071c90213ffb739def7d47102be29d,88e168b0af7ad9ace4f2638e28d880a666315317,f53a5f105c1d60b6d4df61013c93f3745f36f380,88e168b0af7ad9ace4f2638e28d880a666315317,2,4,22414,22245,OK
same,antiwork/flexile,77,78,UNAVAIL_fetch,false,false,2026-09-16T23:54:50.389156+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_fetch
same,oraios/serena,167,168,CLEAN,false,false,2026-09-16T23:54:50.394191+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,34cef92c6cd681fd0294788ee907c2f431e5c894,5d0671ae704a1c775fc42f82647b9f5693b08daa,34cef92c6cd681fd0294788ee907c2f431e5c894,5d0671ae704a1c775fc42f82647b9f5693b08daa,3b04d0b8676b09292d412bdd5e3ecbf372068cb3,80a4caf36a1692c71888bb92ab0f03ebe7637c73,3b04d0b8676b09292d412bdd5e3ecbf372068cb3,2,2,8,32,OK
same,plexguide/Huntarr.io,471,472,UNAVAIL_fetch,false,false,2026-09-16T23:54:53.201877+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_fetch
same,ryokun6/ryos,13,14,CONFLICT,true,true,2026-09-16T23:54:53.202052+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,ff49b1f88c01a99e5bcf2a43c9948cdead3d514b,c19561cd6f8a7df1055c012c34c2d62052f0c3e1,ff49b1f88c01a99e5bcf2a43c9948cdead3d514b,c19561cd6f8a7df1055c012c34c2d62052f0c3e1,75ea5d01335d18fcc81b11c5f903e13f25ab781e,75ea5d01335d18fcc81b11c5f903e13f25ab781e,75ea5d01335d18fcc81b11c5f903e13f25ab781e,2,6,2,6,OK
